stock_code,stock_name,current_price,ma10,ma20,ma60,vol_ma5,vol_ma20,day_change,month_change,score,selected,conditions,conditions_passed,reasons,data_count
301071,力量钻石,87.91,91.25399999999999,81.917,64.30683333333333,29692519.4,28259820.35,-4.962162162162165,9.887500000000005,92.34079582003986,True,"[True, True, True]",3,"['价格在MA20附近 (87.91 > 75.36)', '成交量放大 1.05倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600110,诺德股份,15.33,15.876,14.170999999999998,11.663166666666667,214429242.4,196696939.6,1.5904572564612307,27.32558139534884,91.28788636590977,True,"[True, True, True]",3,"['价格在MA20附近 (15.33 > 13.04)', '成交量放大 1.09倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
301200,大族数控,376.61,354.697,320.8304999999999,249.08433333333335,4675128.8,5150901.05,4.425343130458903,31.68642260218888,90.23955741897322,True,"[True, False, True]",2,"['价格在MA20附近 (376.61 > 295.16)', '成交量未明显放大 (0.91倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
603936,博敏电子,25.58,26.955000000000002,24.789499999999997,20.357666666666667,73875981.4,63107898.25,-4.2306252339947665,17.825886688162118,90.13058143533148,True,"[True, True, True]",3,"['价格在MA20附近 (25.58 > 22.81)', '成交量放大 1.17倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
003031,中瓷电子,172.78,181.40099999999998,163.335,141.54633333333334,13919780.4,13888627.25,-4.170826400443706,19.927812868744365,89.4132074538608,True,"[True, False, True]",2,"['价格在MA20附近 (172.78 > 150.27)', '成交量未明显放大 (1.00倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
000988,华工科技,173.55,172.399,163.69050000000001,142.67383333333333,88281926.4,77068740.8,-5.9910080710687375,12.410130189779146,89.32821715731569,True,"[True, True, True]",3,"['价格在MA20附近 (173.55 > 150.60)', '成交量放大 1.15倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
603186,华正新材,212.91,237.18199999999996,196.03050000000002,126.33316666666666,14285974.0,15846539.2,-5.499334221038621,79.6557252552527,88.70611306875075,True,"[True, False, True]",2,"['价格在MA20附近 (212.91 > 180.35)', '成交量未明显放大 (0.90倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600601,方正科技,13.97,13.707000000000003,13.147500000000003,12.279500000000002,282630531.8,255124059.5,0.9393063583815087,13.02588996763756,87.75336943686631,True,"[True, True, True]",3,"['价格在MA20附近 (13.97 > 12.10)', '成交量放大 1.11倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
688256,寒武纪,1485.33,1467.633,1378.2694999999999,1337.3201666666669,14467410.6,13764539.95,-6.90796277145812,7.781002829983308,87.21352877227977,True,"[True, True, True]",3,"['价格在MA20附近 (1485.33 > 1268.01)', '成交量放大 1.05倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
002428,云南锗业,114.85,115.478,102.22999999999999,84.56300000000002,88306586.2,93968395.5,-4.435014145448502,29.059444881447362,87.16318011423435,True,"[True, False, True]",2,"['价格在MA20附近 (114.85 > 94.05)', '成交量未明显放大 (0.94倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
