date,p_open,p_high,p_low,volume,b_id,b_name,id,platform,quote_rate,p_close,p_prev_close,turnover,trade_date
2020-12-09,1114.51,1114.8,1093.79,59673600000.0,883957,同花顺全A,3426,1,-1.849,1093.79,1114.39,791185000000.0,20201209
2020-12-10,1090.17,1099.3,1086.88,53746900000.0,883957,同花顺全A,3427,1,-0.0563,1093.17,1093.79,708423000000.0,20201210
2020-12-11,1093.68,1094.75,1066.3,64411000000.0,883957,同花顺全A,3428,1,-1.6364,1075.28,1093.17,833978000000.0,20201211
2020-12-14,1073.59,1082.77,1067.34,52856000000.0,883957,同花顺全A,3429,1,0.6756,1082.55,1075.28,708169000000.0,20201214
2020-12-15,1080.61,1082.95,1075.83,50991100000.0,883957,同花顺全A,3430,1,-0.1121,1081.34,1082.55,709485000000.0,20201215
2020-12-16,1080.28,1080.4,1067.49,51515500000.0,883957,同花顺全A,3431,1,-1.2154,1068.19,1081.34,688938000000.0,20201216
2020-12-17,1065.57,1077.87,1054.19,60501500000.0,883957,同花顺全A,3432,1,0.8762,1077.55,1068.19,791133000000.0,20201217
2020-12-18,1077.35,1081.72,1070.81,59384300000.0,883957,同花顺全A,3433,1,-0.4081,1073.16,1077.55,769696000000.0,20201218
2020-12-21,1072.76,1084.16,1069.83,62715300000.0,883957,同花顺全A,3434,1,1.0011,1083.9,1073.16,862671000000.0,20201221
2020-12-22,1080.23,1081.86,1060.77,70793000000.0,883957,同花顺全A,3435,1,-2.0596,1061.57,1083.9,955317000000.0,20201222
2020-12-23,1060.64,1068.32,1059.84,66739100000.0,883957,同花顺全A,3436,1,0.3687,1065.49,1061.57,925600000000.0,20201223
2020-12-24,1064.67,1064.67,1043.41,63068000000.0,883957,同花顺全A,3437,1,-1.8884,1045.37,1065.49,822718000000.0,20201224
2020-12-25,1041.83,1058.36,1039.74,63151000000.0,883957,同花顺全A,3438,1,0.9411,1055.2,1045.37,791395000000.0,20201225
2020-12-28,1055.08,1055.08,1040.97,68830800000.0,883957,同花顺全A,3439,1,-1.115,1043.44,1055.2,879825000000.0,20201228
2020-12-29,1042.87,1050.45,1039.92,67951300000.0,883957,同花顺全A,3440,1,-0.2625,1040.7,1043.44,857341000000.0,20201229
2020-12-30,1038.74,1048.87,1037.07,64190400000.0,883957,同花顺全A,3441,1,0.4226,1045.1,1040.7,839623000000.0,20201230
2020-12-31,1045.95,1059.48,1045.95,70691900000.0,883957,同花顺全A,3442,1,1.3761,1059.48,1045.1,957184000000.0,20201231
2021-01-04,1061.27,1076.67,1058.75,81441100000.0,883957,同花顺全A,2957,1,1.4711,1075.07,1059.48,1163270000000.0,20210104
2021-01-05,1072.25,1074.58,1064.07,86609200000.0,883957,同花顺全A,2958,1,-0.0669,1074.35,1075.07,1266110000000.0,20210105
2021-01-06,1073.54,1074.1,1056.75,80249300000.0,883957,同花顺全A,2959,1,-1.2731,1060.67,1074.35,1165670000000.0,20210106
2021-01-07,1057.84,1057.84,1026.46,87159200000.0,883957,同花顺全A,2960,1,-2.5646,1033.47,1060.67,1211950000000.0,20210107
2021-01-08,1030.85,1040.04,1015.38,76343600000.0,883957,同花顺全A,2961,1,-0.0951,1032.48,1033.47,1129120000000.0,20210108
2021-01-11,1031.45,1031.45,1005.62,80115800000.0,883957,同花顺全A,2962,1,-2.2769,1008.98,1032.48,1211490000000.0,20210111
2021-01-12,1006.07,1018.82,1004.47,70877700000.0,883957,同花顺全A,2963,1,0.7824,1016.87,1008.98,1089370000000.0,20210112
2021-01-13,1017.11,1017.11,998.258,81983000000.0,883957,同花顺全A,2964,1,-1.5053,1001.56,1016.87,1233440000000.0,20210113
2021-01-14,998.639,1011.29,991.886,74306000000.0,883957,同花顺全A,2965,1,0.4361,1005.93,1001.56,1121110000000.0,20210114
2021-01-15,1004.92,1020.69,1004.91,68856600000.0,883957,同花顺全A,2966,1,1.3711,1019.72,1005.93,1036270000000.0,20210115
2021-01-18,1018.78,1035.79,1018.52,66292000000.0,883957,同花顺全A,2967,1,1.5234,1035.26,1019.72,990891000000.0,20210118
2021-01-19,1034.96,1045.73,1034.6,71731400000.0,883957,同花顺全A,2968,1,0.4129,1039.53,1035.26,1040610000000.0,20210119
2021-01-20,1039.15,1043.11,1035.43,61163000000.0,883957,同花顺全A,2969,1,0.3443,1043.11,1039.53,913304000000.0,20210120
2021-01-21,1042.97,1054.1,1041.81,73679100000.0,883957,同花顺全A,2970,1,0.6511,1049.9,1043.11,1084180000000.0,20210121
2021-01-22,1048.03,1048.03,1036.21,71675900000.0,883957,同花顺全A,2971,1,-0.9787,1039.63,1049.9,1107310000000.0,20210122
2021-01-25,1037.24,1037.24,1022.36,72804300000.0,883957,同花顺全A,2972,1,-1.4004,1025.07,1039.63,1203080000000.0,20210125
2021-01-26,1021.58,1028.33,1015.14,62644800000.0,883957,同花顺全A,2973,1,-0.8227,1016.64,1025.07,1012810000000.0,20210126
2021-01-27,1015.18,1019.23,1010.88,60131700000.0,883957,同花顺全A,2974,1,0.1501,1018.16,1016.64,920805000000.0,20210127
2021-01-28,1008.92,1020.61,1004.57,62099100000.0,883957,同花顺全A,2975,1,-1.283,1005.1,1018.16,912580000000.0,20210128
2021-01-29,1007.64,1010.02,981.217,66048400000.0,883957,同花顺全A,2976,1,-1.4249,990.777,1005.1,950711000000.0,20210129
2021-02-01,985.753,996.372,985.753,61321900000.0,883957,同花顺全A,2977,1,0.5482,996.208,990.777,854244000000.0,20210201
2021-02-02,995.491,1000.28,989.356,59265100000.0,883957,同花顺全A,2978,1,0.2306,998.505,996.208,900491000000.0,20210202
2021-02-03,996.295,996.296,983.152,64430900000.0,883957,同花顺全A,2979,1,-1.51,983.428,998.505,951547000000.0,20210203
2021-02-04,979.469,980.703,954.052,65161000000.0,883957,同花顺全A,2980,1,-1.8217,965.513,983.428,942206000000.0,20210204
2021-02-05,965.936,974.973,953.222,60825000000.0,883957,同花顺全A,2981,1,-1.2726,953.226,965.513,889160000000.0,20210205
2021-02-08,953.687,959.393,946.326,53170200000.0,883957,同花顺全A,2982,1,0.0884,954.069,953.226,801858000000.0,20210208
2021-02-09,954.758,972.425,953.72,54402800000.0,883957,同花顺全A,2983,1,1.7487,970.753,954.069,833023000000.0,20210209
2021-02-10,971.518,978.603,969.665,53801400000.0,883957,同花顺全A,2984,1,0.7073,977.619,970.753,868557000000.0,20210210
2021-02-18,991.554,1003.72,991.554,70742400000.0,883957,同花顺全A,2985,1,2.6008,1003.04,977.619,1084870000000.0,20210218
2021-02-19,1002.43,1029.91,999.962,74859000000.0,883957,同花顺全A,2986,1,2.6787,1029.91,1003.04,1041880000000.0,20210219
2021-02-22,1034.14,1057.34,1034.14,98602200000.0,883957,同花顺全A,2987,1,0.8596,1038.77,1029.91,1292640000000.0,20210222
2021-02-23,1034.91,1040.23,1026.63,79827700000.0,883957,同花顺全A,2988,1,-0.5798,1032.74,1038.77,1019880000000.0,20210223
2021-02-24,1032.49,1041.83,1023.32,75019200000.0,883957,同花顺全A,2989,1,-0.0731,1031.99,1032.74,1062900000000.0,20210224
2021-02-25,1037.84,1039.4,1024.4,72373600000.0,883957,同花顺全A,2990,1,-0.609,1025.7,1031.99,930590000000.0,20210225
2021-02-26,1011.57,1026.85,1010.11,67652100000.0,883957,同花顺全A,2991,1,-0.3868,1021.74,1025.7,903006000000.0,20210226
2021-03-01,1025.59,1044.2,1025.59,65903100000.0,883957,同花顺全A,2992,1,2.1984,1044.2,1021.74,871965000000.0,20210301
2021-03-02,1046.58,1046.58,1032.38,69474700000.0,883957,同花顺全A,2993,1,-0.5641,1038.31,1044.2,914972000000.0,20210302
2021-03-03,1036.11,1051.79,1035.84,70165200000.0,883957,同花顺全A,2994,1,1.2981,1051.79,1038.31,857253000000.0,20210303
2021-03-04,1047.17,1051.84,1040.0,78649900000.0,883957,同花顺全A,2995,1,-0.8705,1042.63,1051.79,971569000000.0,20210304
2021-03-05,1036.09,1054.3,1035.92,73581200000.0,883957,同花顺全A,2996,1,0.8272,1051.26,1042.63,876066000000.0,20210305
2021-03-08,1056.74,1062.16,1038.63,78903400000.0,883957,同花顺全A,2997,1,-1.2012,1038.63,1051.26,978866000000.0,20210308
2021-03-09,1036.44,1037.84,997.732,82952200000.0,883957,同花顺全A,2998,1,-2.5485,1012.16,1038.63,985120000000.0,20210309
2021-03-10,1018.05,1020.84,999.499,62230500000.0,883957,同花顺全A,2999,1,-1.1322,1000.7,1012.16,748650000000.0,20210310
2021-03-11,1000.84,1020.52,996.296,66595700000.0,883957,同花顺全A,3000,1,1.9806,1020.52,1000.7,797817000000.0,20210311
2021-03-12,1020.92,1023.43,1012.32,72169800000.0,883957,同花顺全A,3001,1,0.1031,1021.57,1020.52,814948000000.0,20210312
2021-03-15,1018.6,1025.14,1011.23,71785800000.0,883957,同花顺全A,3002,1,-0.2813,1018.7,1021.57,806662000000.0,20210315
2021-03-16,1019.41,1032.12,1018.42,66841900000.0,883957,同花顺全A,3003,1,1.3137,1032.08,1018.7,731972000000.0,20210316
2021-03-17,1030.55,1039.01,1026.39,62580600000.0,883957,同花顺全A,3004,1,0.5944,1038.21,1032.08,709831000000.0,20210317
2021-03-18,1037.76,1043.64,1036.54,62815800000.0,883957,同花顺全A,3005,1,0.142,1039.69,1038.21,733947000000.0,20210318
2021-03-19,1030.37,1045.71,1027.74,66025100000.0,883957,同花顺全A,3006,1,-0.2276,1037.32,1039.69,771414000000.0,20210319
2021-03-22,1038.17,1054.74,1038.17,67405300000.0,883957,同花顺全A,3007,1,1.6792,1054.74,1037.32,756547000000.0,20210322
2021-03-23,1054.96,1055.46,1038.82,70307400000.0,883957,同花顺全A,3008,1,-1.1079,1043.06,1054.74,787486000000.0,20210323
2021-03-24,1037.18,1043.53,1032.72,67322600000.0,883957,同花顺全A,3009,1,-0.8221,1034.48,1043.06,760010000000.0,20210324
2021-03-25,1031.75,1038.46,1026.33,60378500000.0,883957,同花顺全A,3010,1,-0.3364,1031.0,1034.48,666351000000.0,20210325
2021-03-26,1031.15,1045.5,1031.15,61328100000.0,883957,同花顺全A,3011,1,1.3004,1044.41,1031.0,746341000000.0,20210326
2021-03-29,1046.12,1049.51,1043.03,62983800000.0,883957,同花顺全A,3012,1,0.1173,1045.63,1044.41,754752000000.0,20210329
2021-03-30,1043.38,1043.38,1035.39,62871300000.0,883957,同花顺全A,3013,1,-0.7457,1037.84,1045.63,746924000000.0,20210330
2021-03-31,1035.81,1041.03,1033.76,58974300000.0,883957,同花顺全A,3014,1,0.2349,1040.28,1037.84,685547000000.0,20210331
2021-04-01,1040.01,1044.36,1036.11,57601300000.0,883957,同花顺全A,3015,1,0.279,1043.18,1040.28,653525000000.0,20210401
2021-04-02,1044.1,1049.11,1041.86,57553800000.0,883957,同花顺全A,3016,1,0.4879,1048.27,1043.18,715025000000.0,20210402
2021-04-06,1049.77,1059.48,1049.66,54001500000.0,883957,同花顺全A,3017,1,1.0427,1059.2,1048.27,659319000000.0,20210406
2021-04-07,1059.36,1066.9,1057.03,64666000000.0,883957,同花顺全A,3018,1,0.7273,1066.9,1059.2,739279000000.0,20210407
2021-04-08,1065.21,1067.38,1059.6,70122400000.0,883957,同花顺全A,3019,1,-0.6802,1059.64,1066.9,765469000000.0,20210408
2021-04-09,1057.49,1061.02,1055.78,60791300000.0,883957,同花顺全A,3020,1,0.0414,1060.08,1059.64,690622000000.0,20210409
2021-04-12,1059.68,1059.81,1044.44,66600600000.0,883957,同花顺全A,3021,1,-1.2889,1046.42,1060.08,772844000000.0,20210412
2021-04-13,1044.05,1045.08,1036.2,59987700000.0,883957,同花顺全A,3022,1,-0.7591,1038.48,1046.42,668481000000.0,20210413
2021-04-14,1036.95,1050.43,1035.82,56063800000.0,883957,同花顺全A,3023,1,1.146,1050.38,1038.48,652056000000.0,20210414
2021-04-15,1047.88,1048.14,1042.62,56652700000.0,883957,同花顺全A,3024,1,-0.3361,1046.85,1050.38,655491000000.0,20210415
2021-04-16,1046.48,1064.31,1046.48,60582100000.0,883957,同花顺全A,3025,1,1.6059,1063.66,1046.85,690060000000.0,20210416
2021-04-19,1063.4,1078.04,1063.01,68740200000.0,883957,同花顺全A,3026,1,1.3369,1077.88,1063.66,858067000000.0,20210419
2021-04-20,1075.94,1081.31,1073.23,66199500000.0,883957,同花顺全A,3027,1,-0.4115,1073.44,1077.88,842559000000.0,20210420
2021-04-21,1068.26,1073.38,1064.87,58229000000.0,883957,同花顺全A,3028,1,-0.3068,1070.15,1073.44,737204000000.0,20210421
2021-04-22,1071.82,1076.32,1071.82,57411900000.0,883957,同花顺全A,3029,1,0.3973,1074.4,1070.15,740176000000.0,20210422
2021-04-23,1073.21,1073.21,1062.15,58841400000.0,883957,同花顺全A,3030,1,-0.8165,1065.63,1074.4,778453000000.0,20210423
2021-04-26,1066.2,1073.59,1060.67,64726900000.0,883957,同花顺全A,3031,1,-0.3915,1061.46,1065.63,900791000000.0,20210426
2021-04-27,1059.54,1059.54,1045.58,58457000000.0,883957,同花顺全A,3032,1,-0.7432,1053.57,1061.46,760191000000.0,20210427
2021-04-28,1051.11,1056.2,1046.58,56104800000.0,883957,同花顺全A,3033,1,0.2502,1056.2,1053.57,785357000000.0,20210428
2021-04-29,1053.84,1057.59,1051.79,59451300000.0,883957,同花顺全A,3034,1,-0.3107,1052.92,1056.2,820012000000.0,20210429
2021-04-30,1050.51,1051.32,1039.83,63901100000.0,883957,同花顺全A,3035,1,-0.7479,1045.05,1052.92,863010000000.0,20210430
2021-05-06,1045.24,1051.53,1044.75,64877100000.0,883957,同花顺全A,3036,1,0.4649,1049.91,1045.05,873582000000.0,20210506
2021-05-07,1050.7,1052.5,1044.98,72551500000.0,883957,同花顺全A,3037,1,-0.4216,1045.48,1049.91,882245000000.0,20210507
2021-05-10,1046.42,1050.98,1043.42,74253400000.0,883957,同花顺全A,3038,1,0.5258,1050.98,1045.48,853963000000.0,20210510
2021-05-11,1046.51,1056.8,1041.64,73316200000.0,883957,同花顺全A,3039,1,0.4557,1055.77,1050.98,840756000000.0,20210511
2021-05-12,1051.99,1066.74,1050.68,65961900000.0,883957,同花顺全A,3040,1,1.0393,1066.74,1055.77,761347000000.0,20210512
2021-05-13,1059.47,1070.91,1058.8,69201500000.0,883957,同花顺全A,3041,1,-0.4167,1062.29,1066.74,797983000000.0,20210513
2021-05-14,1064.97,1076.22,1064.93,72939900000.0,883957,同花顺全A,3042,1,1.3114,1076.22,1062.29,901344000000.0,20210514
2021-05-17,1073.75,1073.75,1066.16,68879500000.0,883957,同花顺全A,3043,1,-0.8378,1067.21,1076.22,926667000000.0,20210517
2021-05-18,1065.27,1073.43,1063.8,58813500000.0,883957,同花顺全A,3044,1,0.5833,1073.43,1067.21,750826000000.0,20210518
2021-05-19,1071.25,1073.86,1069.52,60663900000.0,883957,同花顺全A,3045,1,-0.0712,1072.67,1073.43,783891000000.0,20210519
2021-05-20,1068.8,1072.81,1065.44,68357200000.0,883957,同花顺全A,3046,1,-0.3362,1069.06,1072.67,859689000000.0,20210520
2021-05-21,1069.7,1074.06,1069.43,61681800000.0,883957,同花顺全A,3047,1,0.15,1070.67,1069.06,805403000000.0,20210521
2021-05-24,1070.37,1077.48,1069.33,63537100000.0,883957,同花顺全A,3048,1,0.6362,1077.48,1070.67,841020000000.0,20210524
2021-05-25,1077.49,1086.72,1075.24,71183000000.0,883957,同花顺全A,3049,1,0.8558,1086.7,1077.48,1002250000000.0,20210525
2021-05-26,1087.26,1095.26,1085.99,72806400000.0,883957,同花顺全A,3050,1,0.7124,1094.44,1086.7,965527000000.0,20210526
2021-05-27,1093.49,1103.9,1092.88,68907300000.0,883957,同花顺全A,3051,1,0.8522,1103.77,1094.44,938840000000.0,20210527
2021-05-28,1104.58,1106.96,1096.72,73968000000.0,883957,同花顺全A,3052,1,-0.3353,1100.07,1103.77,1006840000000.0,20210528
2021-05-31,1101.52,1114.03,1100.56,71644400000.0,883957,同花顺全A,3053,1,1.2692,1114.03,1100.07,1008780000000.0,20210531
2021-06-01,1114.45,1123.67,1111.98,75993900000.0,883957,同花顺全A,3054,1,0.8652,1123.67,1114.03,1045550000000.0,20210601
2021-06-02,1122.87,1124.2,1113.83,75962000000.0,883957,同花顺全A,3055,1,-0.6278,1116.61,1123.67,1010020000000.0,20210602
2021-06-03,1116.47,1125.59,1115.45,73369800000.0,883957,同花顺全A,3056,1,-0.0249,1116.34,1116.61,952712000000.0,20210603
2021-06-04,1112.79,1119.88,1112.04,69461900000.0,883957,同花顺全A,3057,1,-0.0291,1116.01,1116.34,936839000000.0,20210604
2021-06-07,1118.07,1125.27,1118.07,67121000000.0,883957,同花顺全A,3058,1,0.8293,1125.27,1116.01,945869000000.0,20210607
2021-06-08,1125.91,1128.0,1120.3,68832800000.0,883957,同花顺全A,3059,1,-0.0737,1124.44,1125.27,980479000000.0,20210608
2021-06-09,1123.73,1129.91,1121.38,67027100000.0,883957,同花顺全A,3060,1,0.293,1127.73,1124.44,878746000000.0,20210609
2021-06-10,1127.57,1134.41,1126.26,73160300000.0,883957,同花顺全A,3061,1,0.5442,1133.87,1127.73,1000620000000.0,20210610
2021-06-11,1134.91,1135.86,1126.78,81000400000.0,883957,同花顺全A,3062,1,-0.6043,1127.02,1133.87,1117590000000.0,20210611
2021-06-15,1127.16,1127.32,1116.71,75641800000.0,883957,同花顺全A,3063,1,-0.8243,1117.73,1127.02,999399000000.0,20210615
2021-06-16,1116.32,1118.07,1104.2,68953900000.0,883957,同花顺全A,3064,1,-1.0891,1105.55,1117.73,930480000000.0,20210616
2021-06-17,1104.04,1113.66,1104.04,63663500000.0,883957,同花顺全A,3065,1,0.7224,1113.54,1105.55,888727000000.0,20210617
2021-06-18,1112.73,1123.55,1108.98,69546900000.0,883957,同花顺全A,3066,1,0.8573,1123.09,1113.54,1008520000000.0,20210618
2021-06-21,1120.19,1136.51,1119.25,68789100000.0,883957,同花顺全A,3067,1,1.1951,1136.51,1123.09,1012060000000.0,20210621
2021-06-22,1138.7,1144.09,1137.66,72216900000.0,883957,同花顺全A,3068,1,0.6242,1143.6,1136.51,1004420000000.0,20210622
2021-06-23,1143.56,1149.33,1141.02,72305600000.0,883957,同花顺全A,3069,1,0.3892,1148.05,1143.6,1064270000000.0,20210623
2021-06-24,1148.37,1148.37,1141.3,73332000000.0,883957,同花顺全A,3070,1,-0.5594,1141.63,1148.05,1011680000000.0,20210624
2021-06-25,1141.45,1146.1,1136.62,74169500000.0,883957,同花顺全A,3071,1,0.2719,1144.73,1141.63,1036240000000.0,20210625
2021-06-28,1145.41,1151.95,1144.46,70221900000.0,883957,同花顺全A,3072,1,0.5647,1151.2,1144.73,1014310000000.0,20210628
2021-06-29,1150.64,1150.64,1141.17,68306500000.0,883957,同花顺全A,3073,1,-0.8264,1141.69,1151.2,994705000000.0,20210629
2021-06-30,1142.39,1149.66,1141.88,62201100000.0,883957,同花顺全A,3074,1,0.6986,1149.66,1141.69,937620000000.0,20210630
2021-07-01,1150.99,1151.27,1134.07,67940200000.0,883957,同花顺全A,3075,1,-1.3565,1134.07,1149.66,1012290000000.0,20210701
2021-07-02,1131.59,1134.31,1126.91,64603500000.0,883957,同花顺全A,3076,1,-0.4807,1128.62,1134.07,1001850000000.0,20210702
2021-07-05,1129.89,1143.64,1129.89,65351900000.0,883957,同花顺全A,3077,1,1.3307,1143.64,1128.62,1003660000000.0,20210705
2021-07-06,1144.49,1147.57,1133.06,71142200000.0,883957,同花顺全A,3078,1,0.0446,1144.15,1143.64,1117300000000.0,20210706
2021-07-07,1138.3,1153.92,1136.42,70197300000.0,883957,同花顺全A,3079,1,0.8165,1153.49,1144.15,1047840000000.0,20210707
2021-07-08,1154.79,1155.2,1147.37,78758100000.0,883957,同花顺全A,3080,1,-0.422,1148.62,1153.49,1191950000000.0,20210708
2021-07-09,1144.56,1156.98,1141.44,77136200000.0,883957,同花顺全A,3081,1,0.6193,1155.73,1148.62,1124230000000.0,20210709
2021-07-12,1160.96,1172.51,1160.21,88633000000.0,883957,同花顺全A,3082,1,1.244,1170.11,1155.73,1317580000000.0,20210712
2021-07-13,1170.22,1176.67,1167.69,83567700000.0,883957,同花顺全A,3083,1,0.5611,1176.67,1170.11,1217410000000.0,20210713
2021-07-14,1175.06,1176.8,1167.68,85315900000.0,883957,同花顺全A,3084,1,-0.764,1167.68,1176.67,1214950000000.0,20210714
2021-07-15,1163.86,1164.1,1145.32,82258900000.0,883957,同花顺全A,3085,1,-0.6391,1160.22,1167.68,1167910000000.0,20210715
2021-07-16,1159.8,1166.92,1158.76,80706300000.0,883957,同花顺全A,3086,1,-0.1226,1158.8,1160.22,1178210000000.0,20210716
2021-07-19,1156.98,1157.95,1149.89,76388500000.0,883957,同花顺全A,3087,1,-0.1611,1156.93,1158.8,1120210000000.0,20210719
2021-07-20,1148.89,1160.34,1147.67,67342100000.0,883957,同花顺全A,3088,1,0.2918,1160.31,1156.93,962827000000.0,20210720
2021-07-21,1163.32,1175.66,1163.32,79092400000.0,883957,同花顺全A,3089,1,1.2262,1174.54,1160.31,1209010000000.0,20210721
2021-07-22,1175.2,1180.49,1170.94,86938100000.0,883957,同花顺全A,3090,1,0.4977,1180.38,1174.54,1289560000000.0,20210722
2021-07-23,1179.56,1179.56,1165.32,97381900000.0,883957,同花顺全A,3091,1,-1.0857,1167.57,1180.38,1375750000000.0,20210723
2021-07-26,1165.52,1165.52,1134.64,95404200000.0,883957,同花顺全A,3092,1,-1.4437,1150.71,1167.57,1418650000000.0,20210726
2021-07-27,1150.9,1157.45,1128.77,99679600000.0,883957,同花顺全A,3093,1,-1.9072,1128.77,1150.71,1533300000000.0,20210727
2021-07-28,1120.69,1123.33,1083.07,87418900000.0,883957,同花顺全A,3094,1,-2.3329,1102.43,1128.77,1269690000000.0,20210728
2021-07-29,1113.67,1133.15,1113.67,78296300000.0,883957,同花顺全A,3095,1,2.5608,1130.66,1102.43,1248060000000.0,20210729
2021-07-30,1129.4,1140.93,1125.81,85865500000.0,883957,同花顺全A,3096,1,0.9021,1140.86,1130.66,1339580000000.0,20210730
2021-08-02,1140.18,1162.76,1135.13,94020800000.0,883957,同花顺全A,3097,1,1.9192,1162.76,1140.86,1511810000000.0,20210802
2021-08-03,1160.08,1171.51,1157.16,90857600000.0,883957,同花顺全A,3098,1,-0.2577,1159.76,1162.76,1416240000000.0,20210803
2021-08-04,1158.58,1173.25,1158.58,79506100000.0,883957,同花顺全A,3099,1,1.1552,1173.16,1159.76,1288930000000.0,20210804
2021-08-05,1170.12,1170.81,1161.66,81891900000.0,883957,同花顺全A,3100,1,-0.6436,1165.61,1173.16,1285000000000.0,20210805
2021-08-06,1165.64,1166.09,1157.33,77918600000.0,883957,同花顺全A,3101,1,0.0135,1165.77,1165.61,1224820000000.0,20210806
2021-08-09,1163.77,1179.59,1162.79,79718700000.0,883957,同花顺全A,3102,1,1.1858,1179.59,1165.77,1248920000000.0,20210809
2021-08-10,1178.1,1191.98,1178.05,81090700000.0,883957,同花顺全A,3103,1,1.0341,1191.79,1179.59,1314100000000.0,20210810
2021-08-11,1191.66,1199.55,1187.47,87503000000.0,883957,同花顺全A,3104,1,0.6434,1199.46,1191.79,1282630000000.0,20210811
2021-08-12,1198.57,1205.12,1196.4,88403300000.0,883957,同花顺全A,3105,1,0.3165,1203.25,1199.46,1304750000000.0,20210812
2021-08-13,1201.01,1206.25,1197.05,86767600000.0,883957,同花顺全A,3106,1,0.0074,1203.34,1203.25,1294700000000.0,20210813
2021-08-16,1203.12,1209.95,1198.88,86284100000.0,883957,同花顺全A,3107,1,0.1124,1204.69,1203.34,1257120000000.0,20210816
2021-08-17,1203.24,1205.2,1173.77,93174700000.0,883957,同花顺全A,3108,1,-2.3994,1175.79,1204.69,1308240000000.0,20210817
2021-08-18,1173.66,1186.36,1173.07,83572400000.0,883957,同花顺全A,3109,1,0.8991,1186.36,1175.79,1197040000000.0,20210818
2021-08-19,1183.29,1189.08,1174.33,83544700000.0,883957,同花顺全A,3110,1,-0.2129,1183.83,1186.36,1214850000000.0,20210819
2021-08-20,1179.24,1180.37,1164.82,79272700000.0,883957,同花顺全A,3111,1,-0.5986,1176.75,1183.83,1232510000000.0,20210820
2021-08-23,1179.62,1206.32,1179.62,86562100000.0,883957,同花顺全A,3112,1,2.5038,1206.21,1176.75,1322470000000.0,20210823
2021-08-24,1207.56,1214.21,1206.01,93802800000.0,883957,同花顺全A,3113,1,0.5679,1213.06,1206.21,1408100000000.0,20210824
2021-08-25,1212.04,1222.41,1208.22,92553200000.0,883957,同花顺全A,3114,1,0.7705,1222.41,1213.06,1315520000000.0,20210825
2021-08-26,1221.17,1222.62,1213.79,102160000000.0,883957,同花顺全A,3115,1,-0.6289,1214.72,1222.41,1375330000000.0,20210826
2021-08-27,1211.08,1212.8,1205.11,96714800000.0,883957,同花顺全A,3116,1,-0.1808,1212.53,1214.72,1345350000000.0,20210827
2021-08-30,1213.79,1220.92,1209.6,106469000000.0,883957,同花顺全A,3117,1,0.1065,1213.82,1212.53,1579200000000.0,20210830
2021-08-31,1212.37,1215.38,1202.66,105435000000.0,883957,同花顺全A,3118,1,-0.0883,1212.74,1213.82,1483120000000.0,20210831
2021-09-01,1213.65,1216.28,1192.22,126911000000.0,883957,同花顺全A,3119,1,-0.3573,1208.41,1212.74,1711980000000.0,20210901
2021-09-02,1205.22,1221.64,1203.13,109484000000.0,883957,同花顺全A,3120,1,1.0803,1221.46,1208.41,1434590000000.0,20210902
2021-09-03,1222.87,1236.05,1215.47,121227000000.0,883957,同花顺全A,3121,1,0.1496,1223.29,1221.46,1573690000000.0,20210903
2021-09-06,1224.67,1237.2,1217.83,105326000000.0,883957,同花顺全A,3122,1,1.1369,1237.2,1223.29,1426620000000.0,20210906
2021-09-07,1237.41,1251.24,1235.1,107942000000.0,883957,同花顺全A,3123,1,1.135,1251.24,1237.2,1402510000000.0,20210907
2021-09-08,1252.0,1261.57,1250.99,119679000000.0,883957,同花顺全A,3124,1,0.7979,1261.23,1251.24,1474890000000.0,20210908
2021-09-09,1259.34,1262.2,1254.2,117570000000.0,883957,同花顺全A,3125,1,0.0145,1261.41,1261.23,1432320000000.0,20210909
2021-09-10,1261.14,1264.24,1248.22,120857000000.0,883957,同花顺全A,3126,1,-0.4834,1255.31,1261.41,1542860000000.0,20210910
2021-09-13,1255.07,1260.98,1250.35,110592000000.0,883957,同花顺全A,3127,1,0.4487,1260.94,1255.31,1460450000000.0,20210913
2021-09-14,1260.47,1265.33,1245.91,114249000000.0,883957,同花顺全A,3128,1,-0.987,1248.5,1260.94,1513900000000.0,20210914
2021-09-15,1245.94,1257.06,1241.65,99007100000.0,883957,同花顺全A,3129,1,0.6088,1256.1,1248.5,1355160000000.0,20210915
2021-09-16,1257.59,1264.42,1237.95,111800000000.0,883957,同花顺全A,3130,1,-1.4446,1237.95,1256.1,1478850000000.0,20210916
2021-09-17,1236.38,1240.19,1216.61,102505000000.0,883957,同花顺全A,3131,1,-0.3222,1233.96,1237.95,1342280000000.0,20210917
2021-09-22,1220.55,1238.65,1218.8,90768700000.0,883957,同花顺全A,3132,1,0.3796,1238.65,1233.96,1152650000000.0,20210922
2021-09-23,1244.3,1252.39,1243.01,104967000000.0,883957,同花顺全A,3133,1,0.7408,1247.82,1238.65,1321440000000.0,20210923
2021-09-24,1246.66,1246.66,1226.43,99503300000.0,883957,同花顺全A,3134,1,-1.6723,1226.96,1247.82,1279780000000.0,20210924
2021-09-27,1228.48,1230.15,1184.02,102256000000.0,883957,同花顺全A,3135,1,-2.7505,1193.21,1226.96,1365650000000.0,20210927
2021-09-28,1190.19,1200.38,1187.33,82522600000.0,883957,同花顺全A,3136,1,0.3589,1197.49,1193.21,1043800000000.0,20210928
